,battery_bid_fcas_power,battery_bid_fcas_price,battery_bid_fcas_type,fcas_cleared_power,battery_bid_energy_power_gen,battery_bid_energy_power_load,battery_bid_energy_price,battery_bid_energy_type,fcas_clearing_price,energy_price,raise_demand,raise_price,soe,timestamp
6750,-1.2873394697048867e-08,66.76,gen,-7.79688995052039e-05,0,300.0000386432802,75.39,load,70.0,75.39,66.76,30.0,299.99931853078203,2018-10-19 19:30:00
6751,7.449349948114191e-09,78.82,gen,-0.0002400912477467145,-299.99997241865907,0,110.26,gen,70.0,110.26,78.82,30.0,599.9992792051628,2018-10-19 20:00:00
6752,4.5096941477978754e-08,77.46,gen,-0.00024292862276025296,-299.9990668301655,0,98.11,gen,70.0,98.11,77.46,30.0,299.999066695256,2018-10-19 20:30:00
6753,1.2937129797557683e-08,74.18,gen,-0.00029752797467842023,-2.9336367464071624e-08,0,84.66,gen,70.0,84.66,74.18,30.0,0,2018-10-19 21:00:00
6754,3.324687464457546e-09,76.4,gen,-0.00023381432361847473,-6.17012855834787e-09,0,80.55,gen,70.0,80.55,76.4,30.0,0,2018-10-19 21:30:00
6755,5.3479765383391545e-08,71.95,gen,-0.00029920589924811204,0,299.99999997920986,79.98,load,70.0,79.98,71.95,30.0,0,2018-10-19 22:00:00
6756,-1.3203450323452452e-07,76.19,gen,-0.00024786575984600805,-299.9997040737891,0,95.62,gen,70.0,95.62,76.19,32.71182,299.9997007733106,2018-10-19 22:30:00
6757,6.744451583433195e-09,63.5,gen,-0.00024719960528296945,0,299.9999998028902,70.26,load,70.0,70.26,63.5,30.0,0,2018-10-19 23:00:00
6758,-2.2160414279259095e-07,63.87,gen,-0.00023018113822964893,-5.880069082038149e-09,0,71.51,gen,70.0,71.51,63.87,30.0,299.99975260328495,2018-10-19 23:30:00
6759,3.8803546613889076e-08,64.33,gen,-0.0002131186672031774,-299.9995227615699,0,90.55,gen,70.0,90.55,64.33,24.97,299.99952241626664,2018-10-20
6760,4.436952677287343e-08,41.0,gen,-3.6594059269853926e-05,0,299.999999868427,50.67,load,63.0,50.67,41.0,14.4,0,2018-10-20 00:30:00
6761,-3.820018645774729e-08,47.67,gen,9.728887739238884e-05,-299.99996370347344,0,57.87,gen,63.0,57.87,47.67,14.0,299.9999632743677,2018-10-20 01:00:00
6762,1.9098161329067296e-08,41.0,gen,-3.658142353676841e-05,-9.675221859534924e-05,0,48.33,gen,63.0,48.33,41.0,14.0,9.685977164508586e-05,2018-10-20 01:30:00
6763,9.661988043842595e-08,41.0,gen,-3.662018442120347e-05,0,299.9999998283673,43.49,load,63.0,43.49,41.0,14.735579999999999,0,2018-10-20 02:00:00
6764,4.5651193131601975e-07,41.0,gen,-3.680013005406943e-05,0,299.99999976499583,35.27,load,63.0,35.27,41.0,16.83984,299.9999632081829,2018-10-20 02:30:00
6765,3.407616927089065e-08,41.0,gen,-3.6588912672287466e-05,0,299.99999993742074,40.05,load,63.0,40.05,41.0,14.735579999999999,599.9999261730487,2018-10-20 03:00:00
6766,1.3525617361246428e-08,41.0,gen,-3.657863739193242e-05,-299.9999998703237,0,46.86,gen,63.0,46.86,41.0,14.4,899.9998895215567,2018-10-20 03:30:00
6767,1.208333165400473e-07,41.0,gen,-3.663229116938515e-05,0,299.99999976794453,41.24,load,63.0,41.24,41.0,14.4,599.9998530725957,2018-10-20 04:00:00
6768,2.389110196924193e-07,41.0,gen,-3.6691329816479423e-05,0,129.00018338081136,45.8,load,63.0,45.8,41.0,13.07306,899.9998162082491,2018-10-20 04:30:00
6769,1.918637961007505e-07,41.0,gen,-3.666780630115883e-05,0,3.587877239851027e-05,47.25,load,63.0,47.25,41.0,12.8,1028.9999628977307,2018-10-20 05:00:00
6770,-2.1258854776543e-08,41.0,gen,-3.6561245152616677e-05,0,3.4490258295921425e-05,49.38,load,63.0,49.38,41.0,12.37402,1028.9999621086968,2018-10-20 05:30:00
6771,-3.429947825735492e-08,41.0,gen,-3.6554724977819594e-05,-7.004509737384019e-09,0,49.76,gen,63.0,49.76,41.0,12.86782,1028.9999600377098,2018-10-20 06:00:00
6772,-7.152690456281297e-08,41.0,gen,-3.653611114017099e-05,-5.8494647355808086e-08,0,69.61,gen,63.0,69.61,41.0,14.85,1028.9999234759803,2018-10-20 06:30:00
6773,2.6567170493426104e-09,51.67,gen,-0.00016252241456498007,-299.9999999987906,0,108.9,gen,63.0,108.9,51.67,18.89,1028.9998868813746,2018-10-20 07:00:00
6774,9.733189577444554e-09,66.12,gen,-7.685508539655785e-05,-300.0000000166326,0,204.66,gen,70.0,204.66,66.12,19.52177,728.9997243601695,2018-10-20 07:30:00
6775,8.839721144636804e-09,63.32,gen,-0.0002557526903407863,-128.99964742732124,0,90.84,gen,70.0,90.84,63.32,30.0,428.99964748845144,2018-10-20 08:00:00
6776,-3.7388989411859134e-07,61.86,gen,-0.00013097900105567994,-299.99975394574165,0,119.74,gen,70.0,119.74,61.86,24.97,299.99974430843986,2018-10-20 08:30:00
6777,2.795345371833168e-09,48.26,gen,0.00010270711432117989,0,300.0000000298857,59.85,load,63.0,59.85,48.26,19.72769,0,2018-10-20 09:00:00
6778,2.997954147807247e-07,58.74,gen,0.00024975297937024425,-4.7079864979986435e-05,0,86.86,gen,63.0,86.86,58.74,27.984040000000004,300.000102737,2018-10-20 09:30:00
6779,2.244730137550996e-07,51.67,gen,-0.00016263329653446425,-300.0001026189838,0,90.42,gen,63.0,90.42,51.67,18.99,300.00030541011444,2018-10-20 10:00:00
6780,4.16783913378751e-08,45.0,gen,3.3515798540385014e-05,0,299.9999813585863,76.14,load,63.0,76.14,45.0,12.8,4.015783406430273e-05,2018-10-20 10:30:00
6781,1.1267177438873664e-07,45.0,gen,3.348029958120951e-05,-300.00005441544533,0,119.19,gen,63.0,119.19,45.0,8.99,300.0000550322189,2018-10-20 11:00:00
6782,5.904233670470801e-08,45.0,gen,3.3507115722871115e-05,0,4.9521317696169016e-08,68.02,load,63.0,68.02,45.0,4.25,3.409707312584942e-05,2018-10-20 11:30:00
6783,1.275319094672344e-07,45.0,gen,3.347286928411084e-05,0,2.738978380212529e-06,55.21,load,63.0,55.21,45.0,8.9,6.76537101664167e-05,2018-10-20 12:00:00
6784,1.2874002482222992e-07,45.0,gen,3.347226586180497e-05,0,299.9999944669611,54.72,load,63.0,54.72,45.0,9.99,0.00010386555783074006,2018-10-20 12:30:00
6785,2.8796039128285378e-08,45.0,gen,3.35222432254834e-05,0,128.99986826095946,55.0,load,63.0,55.0,45.0,13.879879999999998,300.00013180478476,2018-10-20 13:00:00
6786,5.121233414709034e-07,45.0,gen,3.32805581426551e-05,-300.0000081059579,0,67.73,gen,63.0,67.73,45.0,20.59,429.00003358798745,2018-10-20 13:30:00
6787,4.886430307071718e-07,45.0,gen,3.329230129141613e-05,0,299.99998085574344,40.98,load,63.0,40.98,45.0,12.4103,129.00005876258774,2018-10-20 14:00:00
6788,4.402132600125251e-07,45.0,gen,3.331651582789515e-05,0,299.99996431688925,37.48,load,63.0,37.48,45.0,12.8,429.00007291063247,2018-10-20 14:30:00
6789,3.9012981683639605e-07,45.0,gen,3.3341560786803684e-05,0,299.99993047527374,37.33,load,63.0,37.33,45.0,14.0,729.0000705440375,2018-10-20 15:00:00
6790,5.303853185144747e-09,45.0,gen,3.353398885673855e-05,0,1.5553809264652258e-08,67.39,load,63.0,67.39,45.0,20.59,1029,2018-10-20 15:30:00
6791,2.1702075052290687e-09,45.0,gen,3.353555523236203e-05,0,1.1792118428052914e-08,76.06,load,63.0,76.06,45.0,30.0,1029,2018-10-20 16:00:00
6792,2.1042501685531973e-08,62.26,gen,-0.00026929632203130806,-299.99999989026895,0,104.75,gen,70.0,104.75,62.26,30.0,1029,2018-10-20 16:30:00
6793,5.784532745970597e-08,69.75,gen,0.0002540359611688808,0,0.00022554202260937915,99.69,load,70.0,99.69,69.75,28.0,728.9997308134091,2018-10-20 17:00:00
6794,4.991905688342381e-07,72.61,gen,-0.00030344804022377407,0,299.99979211417934,95.05,load,70.0,95.05,72.61,30.0,729.0002103913929,2018-10-20 17:30:00
6795,3.967427194693933e-08,85.0,gen,-0.00036223579981410734,0,0.00030061960221376623,103.16,load,70.0,103.16,85.0,30.0,1028.999699057532,2018-10-20 18:00:00
6796,-1.7668826278807733e-10,80.31,gen,4.512940626827808e-05,-3.3352744197267195e-07,0,118.51,gen,70.0,118.51,80.31,51.61515,1028.9996374413345,2018-10-20 18:30:00
6797,2.7012416375561552e-08,61.33,gen,0.0001965924567498376,-299.9999931493024,0,124.91,gen,70.0,124.91,61.33,30.0,1028.9996822372134,2018-10-20 19:00:00
6798,8.743996821138431e-08,60.4,gen,-7.39814298613844e-05,0,300.00000193868163,121.04,load,63.0,121.04,60.4,19.255860000000002,728.9998856803677,2018-10-20 19:30:00
6799,2.0396947226026274e-09,61.53,gen,-0.00011515490791109623,-299.9999999824808,0,130.29,gen,70.0,130.29,61.53,30.0,1028.9998136376194,2018-10-20 20:00:00
6800,2.992356058602889e-09,61.49,gen,-0.00014562479403069814,-299.99999998636025,0,137.3,gen,70.0,137.3,61.49,18.44395,728.9996985002306,2018-10-20 20:30:00
6801,4.256166672841634e-09,67.67,gen,-8.192470170197829e-05,-299.9999999492413,0,129.17,gen,70.0,129.17,67.67,14.25,428.9995528890763,2018-10-20 21:00:00
6802,2.3735702300042543e-09,70.07,gen,-0.00023642375327431503,0,300.000000003999,105.05,load,70.0,105.05,70.07,20.59,128.99947101513328,2018-10-20 21:30:00
6803,2.2857250358185048e-09,52.84,gen,-0.00015030106706817868,0,300.00000000380936,73.17,load,63.0,73.17,52.84,14.4,428.999234595379,2018-10-20 22:00:00
6804,2.6909633359983496e-09,68.36,gen,-8.729022877328841e-05,-299.9999999989961,0,156.15,gen,70.0,156.15,68.36,30.0,728.9990842981213,2018-10-20 22:30:00
6805,2.3460611227713124e-08,66.13,gen,-7.680132100608978e-05,-300.00000008920136,0,160.16,gen,70.0,160.16,66.13,24.97,428.9989970088964,2018-10-20 23:00:00
6806,1.9327666022861302e-09,60.17,gen,-2.6774234261815494e-05,0,171.00107994747825,121.45,load,63.0,121.45,60.17,14.4,128.99892011837403,2018-10-20 23:30:00
6807,-5.234147041089607e-08,71.0,gen,0.0002088975911412154,-299.99997359322134,0,142.66,gen,70.0,142.66,71.0,14.4,299.999973291618,2018-10-21
6808,7.595952789821988e-09,64.69,gen,-0.0002166295205011761,-0.00020846501758230705,0,94.3,gen,70.0,94.3,64.69,4.37539,0.00020859598782863031,2018-10-21 00:30:00
6809,8.754250077097012e-09,57.67,gen,3.4853624200660974e-05,0,1.95809351807134e-07,91.24,load,63.0,91.24,57.67,4.98,0,2018-10-21 01:00:00
6810,4.434873478639882e-08,45.97,gen,4.4720707101776334e-05,0,299.9999836193534,81.22,load,63.0,81.22,45.97,3.05,3.5049433552468106e-05,2018-10-21 01:30:00
6811,1.5271088199465222e-07,41.0,gen,-3.6648229993477224e-05,-300.00006105184536,0,89.57,gen,63.0,89.57,41.0,3.05,300.000063389494,2018-10-21 02:00:00
6812,7.161059662524098e-09,41.0,gen,-3.6575455127108596e-05,0,299.99999994847826,70.12,load,63.0,70.12,41.0,4.25,0,2018-10-21 02:30:00
6813,1.846484166962558e-08,41.0,gen,-3.658110689920057e-05,0,4.106319122469072e-05,72.46,load,63.0,72.46,41.0,8.9,299.99996337302315,2018-10-21 03:00:00
6814,5.463156245947652e-08,41.0,gen,-3.659919032590714e-05,-299.99996829939585,0,75.09,gen,63.0,75.09,41.0,8.9,299.99996785510746,2018-10-21 03:30:00
6815,2.1165059868320297e-09,41.0,gen,-3.657293288031719e-05,0,299.9999999484602,70.27,load,63.0,70.27,41.0,8.9,0,2018-10-21 04:00:00
6816,-9.256501742646122e-09,41.0,gen,-3.656724647136862e-05,0,300.0000116141806,70.2,load,63.0,70.2,41.0,8.9,299.99996337552733,2018-10-21 04:30:00
6817,1.941631916013185e-07,41.0,gen,-3.666895584405535e-05,-299.9999958673859,0,83.02,gen,63.0,83.02,41.0,5.0,599.9999384224615,2018-10-21 05:00:00
6818,7.174087115691262e-09,41.0,gen,-3.657546158615151e-05,0,8.347300696732974e-05,72.25,load,63.0,72.25,41.0,8.9,299.99990588611973,2018-10-21 05:30:00
6819,-8.723876144470384e-08,41.25,gen,-3.853841287918702e-05,-299.9999534364321,0,89.69,gen,63.0,89.69,41.25,9.79,299.9999527836651,2018-10-21 06:00:00
6820,6.030124751829667e-08,41.0,gen,-3.660202518423822e-05,0,300.0000000518988,70.06,load,63.0,70.06,41.0,9.0,0,2018-10-21 06:30:00
6821,-6.189224499911588e-08,41.0,gen,-3.654092855460677e-05,-299.9999639885716,0,82.43,gen,63.0,82.43,41.0,6.92373,299.9999634498736,2018-10-21 07:00:00
6822,2.8045277479978955e-09,41.0,gen,-3.657327692158727e-05,0,299.9999951257017,70.2,load,63.0,70.2,41.0,8.9,0,2018-10-21 07:30:00
6823,1.11080031106284e-08,41.0,gen,-3.657742853905603e-05,0,300.000004852368,69.96,load,63.0,69.96,41.0,8.9,299.99995855242474,2018-10-21 08:00:00
6824,5.333006338648906e-08,41.0,gen,-3.6598539565172846e-05,-299.99998536770266,0,73.89,gen,63.0,73.89,41.0,9.19116,599.9999268273642,2018-10-21 08:30:00
6825,1.223806697902003e-08,45.0,gen,3.3530521527256195e-05,0,6.919439558053522e-05,70.25,load,63.0,70.25,45.0,9.02259,299.999904861122,2018-10-21 09:00:00
6826,3.1966075173288803e-08,45.0,gen,3.352065626082038e-05,-300.0000052560485,0,70.98,gen,63.0,70.98,45.0,9.99,300.0000075860391,2018-10-21 09:30:00
6827,1.2031106033451515e-07,45.0,gen,3.347648232572715e-05,0,299.99998458581024,68.42,load,63.0,68.42,45.0,12.002239999999999,3.5850646838753164e-05,2018-10-21 10:00:00
6828,1.4578571717312603e-07,45.0,gen,3.3463744044788205e-05,-300.00005271588583,0,80.15,gen,63.0,80.15,45.0,9.99,300.0000539129394,2018-10-21 10:30:00
6829,1.529762568961902e-07,45.0,gen,3.3460145861217935e-05,-3.3357058923769726e-05,0,58.98,gen,63.0,58.98,45.0,9.99,3.4660797609831207e-05,2018-10-21 11:00:00
6830,1.1452201367900483e-07,45.0,gen,3.3479375261527706e-05,-3.4109858127698133e-05,0,56.54,gen,63.0,56.54,45.0,10.74,3.4763884547279416e-05,2018-10-21 11:30:00
6831,1.1248270994854407e-08,45.0,gen,3.353101636165584e-05,0,128.99996723293174,55.2,load,63.0,55.2,45.0,12.75002,3.413340168110899e-05,2018-10-21 12:00:00
6832,8.53143788276073e-08,45.0,gen,3.3493981558733706e-05,0,299.99998849992903,51.16,load,63.0,51.16,45.0,9.79,129.00003489734976,2018-10-21 12:30:00
6833,1.623771027801171e-07,45.0,gen,3.345544558812643e-05,0,299.99997206486637,49.15,load,63.0,49.15,45.0,8.9,429.00005689126033,2018-10-21 13:00:00
6834,9.219493738791098e-07,45.0,gen,3.307563020162389e-05,0,299.9999395676629,50.0,load,63.0,50.0,45.0,9.0,729.0000624115723,2018-10-21 13:30:00
6835,2.1383639092954684e-07,45.0,gen,3.3429713222649595e-05,0,7.671015537348459e-07,60.19,load,63.0,60.19,45.0,12.8,1029,2018-10-21 14:00:00
6836,1.0387206247406121e-07,45.0,gen,3.34846995516734e-05,0,4.870855733309169e-07,66.6,load,63.0,66.6,45.0,14.4,1029,2018-10-21 14:30:00
6837,8.473321000280163e-09,45.0,gen,3.353240338948692e-05,-299.99992248635994,0,76.02,gen,63.0,76.02,45.0,11.96,1029,2018-10-21 15:00:00
6838,2.193365159866689e-07,45.0,gen,3.342696416208327e-05,0,299.99989042324535,76.0,load,63.0,76.0,45.0,14.4,729.0001110460435,2018-10-21 15:30:00
6839,2.8922373386079923e-08,45.0,gen,3.352217878019688e-05,-300.0000001987197,0,104.86,gen,63.0,104.86,45.0,20.59,1029,2018-10-21 16:00:00
6840,1.2120666074115398e-07,45.0,gen,3.347603262702793e-05,0,299.9999671092979,68.78,load,63.0,68.78,45.0,8.9,729.0000333234591,2018-10-21 16:30:00
6841,7.974569308505357e-08,62.33,gen,-9.2378436614607e-05,-8.79019524296959e-07,0,90.53,gen,70.0,90.53,62.33,8.9,1029,2018-10-21 17:00:00
6842,4.7559965145312746e-08,61.0,gen,-2.2404953166788493e-08,-299.9999980905473,0,104.51,gen,63.0,104.51,61.0,9.79,1028.9999067425438,2018-10-21 17:30:00
6843,1.8546448045090853e-08,67.17,gen,-7.893279738245895e-05,-300.0000000059881,0,156.82,gen,70.0,156.82,67.17,8.99,728.9999086295916,2018-10-21 18:00:00
6844,3.40623530253601e-08,58.9,gen,0.0002227147084478496,0,299.99999991839957,93.69,load,63.0,93.69,58.9,8.99,428.99982969080605,2018-10-21 18:30:00
6845,3.1321292108470854e-08,57.62,gen,-4.534008859455495e-05,-299.99999999781545,0,160.78,gen,63.0,160.78,57.62,14.4,729.0000523239141,2018-10-21 19:00:00
6846,4.340557242911912e-09,57.17,gen,-0.00010022098320864098,0,170.99999309469206,104.29,load,63.0,104.29,57.17,8.9,429.0000069860101,2018-10-21 19:30:00
6847,-4.7031967466552424e-08,58.39,gen,0.00023535950717840982,0,300.000025050223,101.35,load,63.0,101.35,58.39,14.4,599.9998998597189,2018-10-21 20:00:00
6848,1.1623752706331409e-07,60.0,gen,-0.00024152011527822767,-300.0000523340356,0,142.65,gen,63.0,142.65,60.0,14.4,900.000160269449,2018-10-21 20:30:00
6849,-9.965316200894246e-08,62.01,gen,-0.0001851928835274315,-299.99993187483426,0,117.76,gen,70.0,117.76,62.01,9.0,599.9998664152981,2018-10-21 21:00:00
6850,-3.9149811406643324e-07,61.39,gen,-0.0001268176830085998,-299.99975331634056,0,130.85,gen,70.0,130.85,61.39,9.0,299.99974934758035,2018-10-21 21:30:00
6851,3.181358228218435e-08,50.16,gen,-0.00018066228048003956,-2.669742773590494e-07,0,88.7,gen,63.0,88.7,50.16,7.366789999999999,0,2018-10-21 22:00:00
6852,5.0218822627191716e-09,41.0,gen,-3.657438559445038e-05,0,4.03062632918597e-07,76.33,load,63.0,76.33,41.0,8.9,0,2018-10-21 22:30:00
6853,1.9706973783740644e-08,54.33,gen,7.305622487724782e-05,0,300.00000005077936,72.51,load,63.0,72.51,54.33,4.97973,0,2018-10-21 23:00:00
6854,1.5115121476057112e-07,61.0,gen,-7.115414946116959e-08,-2.079568388802704e-07,0,72.68,gen,63.0,72.68,61.0,8.9,300.00007310700425,2018-10-21 23:30:00
6855,2.9095475490137915e-07,61.0,gen,-1.3694454089761287e-07,-300.00006927847545,0,93.6,gen,63.0,93.6,61.0,8.9,300.0000728278933,2018-10-22
6856,8.62099304097459e-08,61.0,gen,-4.0593318393758393e-08,0,299.9999990190444,69.94,load,63.0,69.94,61.0,3.95,3.4124732906093413e-06,2018-10-22 00:30:00
6857,6.170026873875433e-08,51.1,gen,-0.00015163592232932493,-300.00000164948676,0,82.08,gen,63.0,82.08,51.1,4.0,300.0000023909244,2018-10-22 01:00:00
6858,3.689022176927503e-08,61.0,gen,-1.738385406552564e-08,-9.302909858762277e-08,0,72.02,gen,63.0,72.02,61.0,3.49,0,2018-10-22 01:30:00
6859,4.6650465677349e-09,41.0,gen,-3.657420723895863e-05,-2.6177734069442725e-08,0,68.0,gen,63.0,68.0,41.0,8.9,0,2018-10-22 02:00:00
6860,4.84133082241326e-09,41.0,gen,-3.657429531021108e-05,-1.1546346867687655e-08,0,50.01,gen,63.0,50.01,41.0,2.8,0,2018-10-22 02:30:00
6861,1.5163638862856373e-08,41.0,gen,-3.657945637590598e-05,-2.800342982520533e-08,0,45.93,gen,63.0,45.93,41.0,3.49,0,2018-10-22 03:00:00
6862,5.642209414565697e-07,41.0,gen,-3.685398451840783e-05,0,129.00000313531694,42.14,load,63.0,42.14,41.0,8.9,0,2018-10-22 03:30:00
6863,-6.052582783469454e-09,41.0,gen,-3.6568848330682644e-05,0,300.0000110959391,30.68,load,63.0,30.68,41.0,8.9,128.99996628133243,2018-10-22 04:00:00
6864,-4.751378844163699e-08,41.0,gen,-3.6548117750425746e-05,0,300.0000291577198,38.3,load,63.0,38.3,41.0,8.9,428.9999408084232,2018-10-22 04:30:00
6865,1.1508394374281885e-07,41.0,gen,-3.662941643921221e-05,0,300.00006271870774,31.62,load,63.0,31.62,41.0,8.9,728.9999334180252,2018-10-22 05:00:00
6866,3.144478798130985e-08,41.0,gen,-3.658759698188387e-05,0,3.966830032528118e-05,54.67,load,63.0,54.67,41.0,8.99,1028.9999595073164,2018-10-22 05:30:00
6867,2.510520908316959e-08,41.0,gen,-3.658442712297369e-05,-128.9999667543298,0,56.43,gen,63.0,56.43,41.0,9.99,1028.9999625880198,2018-10-22 06:00:00
6868,-1.5065482650957126e-08,41.0,gen,-3.6564341890908424e-05,-299.9999872251829,0,64.64,gen,63.0,64.64,41.0,18.89,899.9999592492629,2018-10-22 06:30:00
6869,4.011982039982494e-08,41.0,gen,-3.6591934495708696e-05,-299.9999779134749,0,70.53,gen,63.0,70.53,41.0,14.4,599.9999354597381,2018-10-22 07:00:00
6870,-4.7196682520390044e-08,41.0,gen,-3.654827622108936e-05,-299.99992121549394,0,58.81,gen,63.0,58.81,41.0,9.0,299.9999209543288,2018-10-22 07:30:00
6871,5.5038282176739155e-09,41.0,gen,-3.657462655148283e-05,-1.3462754522013133e-08,0,52.22,gen,63.0,52.22,41.0,14.00036,0,2018-10-22 08:00:00
6872,1.7880695815965978e-08,41.0,gen,-3.6580814854691825e-05,0,299.99999967931177,50.48,load,63.0,50.48,41.0,9.0,0,2018-10-22 08:30:00
6873,1.9983647792633694e-07,41.0,gen,-3.66717926548881e-05,-299.9999611776549,0,51.59,gen,63.0,51.59,41.0,9.0,299.9999630984969,2018-10-22 09:00:00
6874,7.374575106938643e-08,41.0,gen,-3.660874740013064e-05,-1.530838442674659e-07,0,48.58,gen,63.0,48.58,41.0,9.79,0,2018-10-22 09:30:00
6875,5.685982723111516e-09,41.0,gen,-3.657471757178564e-05,-1.2246962849105986e-08,0,48.23,gen,63.0,48.23,41.0,9.79,0,2018-10-22 10:00:00
6876,4.155214172477043e-07,41.0,gen,-3.677963485182572e-05,-9.54410320184763e-07,0,47.52,gen,63.0,47.52,41.0,9.79,0,2018-10-22 10:30:00
6877,1.1805216256171762e-08,41.0,gen,-3.657777722060677e-05,0,299.99999992701254,46.76,load,63.0,46.76,41.0,10.98,0,2018-10-22 11:00:00
6878,1.2504181258907936e-07,41.0,gen,-3.6634395442998634e-05,0,299.9999960795611,46.9,load,63.0,46.9,41.0,10.7801,299.9999633492353,2018-10-22 11:30:00
6879,1.1042568601719921e-07,41.0,gen,-3.662708735265238e-05,0,299.9999996130371,46.34,load,63.0,46.34,41.0,12.52345,599.999922794401,2018-10-22 12:00:00
6880,7.337736290636775e-08,41.0,gen,-3.6608563253888937e-05,0,129.00011385513326,47.11,load,63.0,47.11,41.0,9.79,899.9998857803507,2018-10-22 12:30:00
6881,-3.225978506123907e-07,41.0,gen,-3.641057606859749e-05,0,2.0416581339446538e-05,50.03,load,63.0,50.03,41.0,14.49,1028.9999630269208,2018-10-22 13:00:00
6882,3.891284918495937e-08,41.0,gen,-3.6591331027341764e-05,0,5.2283009992678364e-05,51.23,load,63.0,51.23,41.0,11.7798,1028.999947032926,2018-10-22 13:30:00
6883,4.523412319812596e-07,41.0,gen,-3.679804467591387e-05,-1.373074123429392e-06,0,53.66,gen,63.0,53.66,41.0,9.79,1028.999962724605,2018-10-22 14:00:00
6884,7.38935978076257e-08,41.0,gen,-3.660882135242133e-05,-299.9999516900068,0,55.01,gen,63.0,55.01,41.0,10.635069999999999,1028.9999245534862,2018-10-22 14:30:00
6885,-8.799876685002983e-08,41.0,gen,-3.652787533294202e-05,0,300.00006226152067,52.04,load,63.0,52.04,41.0,12.79605,728.999936254658,2018-10-22 15:00:00
6886,6.872470386805031e-09,41.0,gen,-3.657531084263555e-05,0,3.402449328626172e-05,62.72,load,63.0,62.72,41.0,18.89,1028.9999619883033,2018-10-22 15:30:00
6887,-2.3691135672908004e-08,41.0,gen,-3.656002897123556e-05,-299.9999807931717,0,77.92,gen,63.0,77.92,41.0,18.89,1028.9999594374858,2018-10-22 16:00:00
6888,-8.824907757587851e-08,43.98,gen,3.4894740327091455e-05,0,300.0000568378429,63.38,load,63.0,63.38,43.98,8.9,728.9999420842852,2018-10-22 16:30:00
6889,2.2027778514778641e-07,59.75,gen,-0.0001803032224331062,-2.951304263218156e-06,0,89.69,gen,63.0,89.69,59.75,8.9,1029,2018-10-22 17:00:00
6890,-1.137881579573597e-07,62.83,gen,-0.00014158348224128068,-299.9999076930058,0,105.22,gen,70.0,105.22,62.83,20.0,1028.9998167454733,2018-10-22 17:30:00
6891,-3.2998554203620614e-07,67.18,gen,-7.880873778767051e-05,0,300.00022180952817,81.07,load,70.0,81.07,67.18,30.0,728.9997674689853,2018-10-22 18:00:00
6892,-1.0358480108797157e-08,56.48,gen,-0.00019807171885662518,-299.99998892784487,0,132.69,gen,63.0,132.69,56.48,30.0,1028.9999104697756,2018-10-22 18:30:00
6893,-4.0767391830043325e-08,51.0,gen,-0.00015933613593167314,-299.9999589516044,0,172.96,gen,63.0,172.96,51.0,30.0,728.9997234702118,2018-10-22 19:00:00
6894,-7.001551561328982e-08,51.39,gen,-0.0002338433487971257,-299.99993061470065,0,144.65,gen,63.0,144.65,51.39,26.836479999999998,428.9996051824715,2018-10-22 19:30:00
6895,-6.426948269672955e-08,58.33,gen,0.00023267048445821913,0,300.00003892623556,106.57,load,63.0,106.57,58.33,10.95,128.99944072442207,2018-10-22 20:00:00
6896,-1.2445950488913095e-07,60.0,gen,-0.000241399770024796,0,2.3122171571943237e-05,118.07,load,63.0,118.07,60.0,19.14282,428.9997123211421,2018-10-22 20:30:00
6897,-1.4122038325985968e-07,59.56,gen,4.9430459464211347e-05,-299.99986889745065,0,163.94,gen,63.0,163.94,59.56,14.4,428.9994940435437,2018-10-22 21:00:00
6898,-1.978391569592851e-07,65.61,gen,0.00020836210865034466,0,300.00010884629233,104.14,load,70.0,104.14,65.61,8.95,128.99967457655248,2018-10-22 21:30:00
6899,3.8085762509841537e-08,58.41,gen,0.00023626631726352316,0,300.0000041057345,86.78,load,63.0,86.78,58.41,7.190410000000001,428.99999178495347,2018-10-22 22:00:00
6900,8.75172429548395e-07,41.0,gen,-3.7009459737965576e-05,0,299.9997733128128,82.44,load,63.0,82.44,41.0,8.99,729.0002321570053,2018-10-22 22:30:00
6901,1.887441218091283e-08,57.78,gen,3.532696849028231e-05,-300.0000001859843,0,228.97,gen,63.0,228.97,57.78,4.25,1028.9999684603583,2018-10-22 23:00:00
6902,1.2499640726552396e-08,61.0,gen,-5.905864962657668e-09,-300.0000000318021,0,192.51,gen,63.0,192.51,61.0,4.98032,729.0000036013425,2018-10-22 23:30:00
6903,9.729501939978494e-09,61.0,gen,-4.602262059491817e-09,-300.00000002654537,0,190.56,gen,63.0,190.56,61.0,8.9,429.0000035636346,2018-10-23
6904,3.1002963052532448e-09,61.0,gen,-1.4826324623344068e-09,-129.00000355590632,0,148.33,gen,63.0,148.33,61.0,1.99,129.00000353248697,2018-10-23 00:30:00
6905,2.4274286007008335e-08,54.0,gen,7.021323938285929e-05,0,6.872719533904814e-07,109.58,load,63.0,109.58,54.0,1.0,0,2018-10-23 01:00:00
6906,2.4446097895658535e-08,41.0,gen,-3.6584097575374505e-05,0,299.9999381821818,94.51,load,63.0,94.51,41.0,1.98,7.090051133624978e-05,2018-10-23 01:30:00
6907,6.380378407512204e-09,41.0,gen,-3.6575064777741434e-05,0,2.9382830588136857e-06,95.3,load,63.0,95.3,41.0,1.99,299.9999724985955,2018-10-23 02:00:00
